484441254902366219;
785514317558710303;
882064634180427847;
705913430359539805;
539880266823368720;
298071802113163264;
823353004824592409;
682417042455920644;
612028702934564882;
1012719942577172490;
404991275134353411;
903101619237953546;
341330356122812429;
1105182405645574210;
536253991164575754;
234637428709654529;
271231446721495040;
203987335157776384;
557315630508933121;
1158551207439241287;
991778471623790663;
846461560016338975;
853016012064030721;
280099592954052609;
1118230288531730472;
816985394105024552;
1071693623772586045;
961904608597393418;
286093630559485952;
357623869915529217;
769468756895465482;
590742985851797504;
1096842010880651349;
653440063094652955;
696057348678090825;
409518732063539201;
1261522974264004671;
267631286313680897;
1243263739470417970;
710379830176383047;
480093384694824970;
956040447199940668;
797918924304810014;
512695119409840139;
659215554527363072;
786263064697110539;
806532870444810250;
900114723801030676;
398752480156188673;
264785859268575233;
903031570108149870;
150759397977620480;
218508002255306752;
529384513604943902;
875276260203462736;
227254821541904384;
1072071063065862164;
629447706368016384;
620917088613040128;
319227302888079360;
508946912519651328;
314052855050928128;
1168673254488145991;
822346208328679424;
1028966829441429586;
525355590743228427;
261599605534228480;
521984727574511618;
394566642136383488;
292092693377712128;
310528180664533002;
219863663618555904;
884721894442549269;
1013617644886306827;
692300638352179220;
489890781436575745;
815340892670918697;
374169135879553036;
974390816606941194;
616657319173947403;
212539251374424064;
841466410248962048;
446160314833174529;
756472578423521281;
431172987450949646;
1208910625997062174;
902596056901091378;
375645828368564224;
882626419463712788;
779745292014714892;
283717652373831681;
801043681871527946;
909467654513905684;
380581411565993990;
931616252273770496;
1056257361037230131;
763214195986530314;
707817022549131325;
358943364487446549;
628096925597564937;
606591916724715642;
1094453765794435183;
836900079985754134;
122365620699398147;
611633991581433867;
342093968982540289;
629395965757095938;
177807361900019712;
744565676672286791;
561984285607854100;
494153307229650980;
691902402374139934;
142851797571076096;
480913404094054402;
313869168703438849;
491054476346654732;
855035607206461460;
877659509131182100;
894292666710372365;
417237496007753738;
775655586494283817;
741823664734863406;
1180501233669242920;
777771107998367755;
536602427546271758;
111149393830244352;
442909345148174347;
833873550792065044;
